cluster_id,name,description,size,total_size,member_clusters,sample_summaries
39,Resolve LangSmith workspace invitation and member management issues,"Users encountered various technical issues with LangSmith workspace and organization member invitation systems, including invitation acceptance failures after version upgrades, missing invitation emails, HTTP 500 errors, and authentication problems in both cloud and self-hosted deployments. The support requests involved troubleshooting invitation delivery mechanisms, resolving version compatibility issues, configuring SMTP settings for self-hosted instances, and addressing database constraint violations that prevented successful user onboarding to LangSmith workspaces.",16,16,,"['help them add users to their organization in their on-premises LangSmith instance without using SMTP email configuration. The issue was resolved by identifying that their version was outdated and needed to be upgraded to support the UI-based invitation acceptance feature.', ""help them with a LangSmith workspace member invitation issue where they received an error about an existing invite but the new member couldn't find the invitation email. The support agent clarified that invitations appear within the application interface rather than being sent via email."", 'help them with a LangSmith self-hosted deployment issue where invitation acceptance stopped working after upgrading from version 0.9.54 to versions 0.9.77 and 0.9.78 when feature flags for organization creation were set to false. The support team identified this as a regression bug and provided a fix in Helm chart version 0.9.36 with application version 0.9.92.']"
40,Resolve LangSmith account authentication and email management issues,"Users encountered various authentication and account management issues in LangSmith, including problems with email address updates, password resets, and login difficulties often related to OAuth authentication and email verification processes. These support requests involved troubleshooting account access problems, updating organizational information, and resolving authentication workflows that prevented users from properly accessing their LangSmith accounts.",24,24,,"[""change their email address in their account settings, but they encountered a bug where the system isn't sending the required confirmation email to complete the email change process."", 'help them access a LangSmith account that belonged to a former employee who is no longer with the company, so they can download usage receipts and transition the account to their own email address. The issue was resolved when the support agent removed the email from the bounce/suppression list, allowing password reset emails to be delivered successfully.', 'help with access issues to the platform, specifically that multiple work email addresses are failing to pass verification during the signup or login process.']"
41,Increase LangGraph platform deployment quota limits during beta,"Users requested increases to their LangGraph platform deployment quotas from the default limit of 1 deployment to higher limits, typically 3-5 deployments, to support various use cases including conference demos, development/production environment separation, and multi-agent prototype testing. The support team consistently approved these requests during the open beta period, often increasing quotas to 5 deployments and requesting user feedback on the platform.",50,50,,"['increase their deployment quota. The support agent successfully upgraded their quota from 1 to 5 deployments.', 'increase their deployment quota for the cloud platform to allow for additional dev and beta versions in preparation for their production rollout. The support team approved the request and increased their quota to 5 deployments.', 'increase the seat limit on their startup plan from 10 to accommodate additional team members. The support team resolved this by increasing their seat count to 20 and mentioned that further increases would require enterprise plans.']"
42,Resolve LangSmith Prompt Hub SDK integration and functionality issues,"Users reported multiple technical issues with LangSmith Prompt Hub functionality including problems with prompt versioning, configuration pulling, caching, performance delays, and error handling across Python and JavaScript SDKs. The requests also covered username management limitations, JSON serialization bugs, model configuration integration problems, and missing features like built-in caching and tag management APIs.",16,16,,"['help with a production issue where their integration between a third-party language model provider and the framework was failing due to empty content blocks in their prompt template, which was causing API errors and degrading their production deployment.', 'help with caching hub.pull queries for local development to avoid slow performance when loading multiple prompts, and later assistance with deployment errors on the platform.', 'help with an error when using model configurations from the prompt hub with the chat model library in a javascript environment. The user wanted to configure model parameters centrally and switch between different model providers easily without hardcoding model classes in their application code.']"
43,Support business development and partnership collaboration inquiries,"Users requested business development and partnership support for various non-technical initiatives including distribution partnerships, conference participation, marketplace collaboration, community leadership opportunities, and general product consultation meetings. These requests focused on sales inquiries, business relationships, and strategic discussions rather than technical implementation or troubleshooting of LangChain ecosystem components.",9,9,,"['help them understand what they wish to achieve via app, so that they can analyze the same and provide them the best solution accordingly.', 'help them with a partnership inquiry for distributing the framework technology as a distributor partner in a specific market. This falls under sales support as it involves a business partnership and distribution inquiry rather than technical support.', 'provide a conference pass and potentially travel support to attend a technical conference, along with exploring collaboration opportunities for content creation. This falls under the ""Other Support - Sales"" category as it involves a business/partnership inquiry rather than technical product support.']"
44,Facilitate community partnerships and event sponsorship inquiries,"Users requested various types of partnerships and event support from LangChain, including hackathon sponsorships, community event organization assistance, and access to recordings or meetups. The support team provided appropriate contact information for business partnerships and directed users to community channels for event coordination requests.",8,8,,"['consider a sponsorship opportunity for a hackathon event, which is not a technical support request but rather a business/marketing inquiry.', 'collaborate on a hackathon event, which is a business partnership inquiry rather than a technical support request.', 'sponsor a hackathon event, which is a business development inquiry rather than a technical support request.']"
45,Troubleshoot LangSmith trace visualization and data retrieval issues,"Users encountered various visualization and data retrieval issues in LangSmith tracing, including problems with trace navigation in pairwise experiments, incomplete trace displays in LangGraph visualizations, and missing or corrupted trace data in the UI. They also sought guidance on accessing trace data programmatically, implementing cross-project tracing, understanding data retention policies, and resolving high latency measurements and incomplete conversation threads in serverless environments.",36,36,,"['help them understand a trace output issue in LangSmith where the root output shows null despite both the model and parser components having outputs. The user was seeking clarification on whether this was a technical issue or a system glitch.', 'help them understand why they are seeing extremely high latency numbers (10s of minutes to over an hour) in LangSmith traces for streaming responses, which appear to correlate with GeneratorExit errors and pending run statuses.', 'help them with LangChain JavaScript custom retriever implementation and LangSmith tracing integration, specifically how to properly show custom retriever method calls in traces when using callback managers. The support agent suggested wrapping the retriever with another retriever class to achieve proper tracing functionality.']"
46,Resolve LangSmith and LangGraph licensing and billing administration issues,"Users requested assistance with LangSmith and LangGraph licensing, billing, and account management issues including obtaining new license keys, resolving payment method errors, and accessing enterprise features. They also sought help with quota increases, credit extensions, startup plan activations, and usage limit warnings across self-hosted and cloud deployments.",29,29,,"['help with a license verification error that occurred after rebuilding their self-hosted LangGraph server, which was previously working but started failing with authentication configuration issues.', 'provide a new self-hosted license key for their LangSmith deployment, as their current license had expired and was preventing them from deploying their non-production environment.', 'get help with accessing LLM cost data from their self-managed LangSmith instance for analytics purposes, specifically wanting to export this data to their data warehouse to join with job metadata and perform SQL-based cost analysis.']"
47,Resolve LangChain platform authentication and login access issues,"Users experienced various authentication and login issues on the LangChain platform, including SSO failures, social login provider problems, and persistent redirects back to login screens after successful authentication. The support team resolved these issues through troubleshooting steps including system clock synchronization fixes, alternative authentication methods, and diagnostic file generation.",21,21,,"['help them with a database error they\'re encountering when trying to access their account. They\'re getting a ""too many simultaneous queries"" error message that\'s preventing them from using the platform normally.', ""help them with their deployment issues on the platform, specifically that their deployment was working yesterday but today there are no logs, they can't access the docs, and new revisions are not being deployed."", 'help them with login issues on the platform, specifically that both authentication methods (social login providers) are not working for accessing the service.']"
48,Process LangSmith billing refunds and account charge corrections,"Users requested refunds and billing corrections for various overcharges, incorrect seat billing, unused services, and unexpected charges across LangSmith accounts. They sought financial restitution for past billing errors and credit extensions for unused account balances.",39,39,,"['help with a billing issue where they were incorrectly charged $288.41 despite being on the free plan, and they requested a refund and assurance that no further charges would occur. The support team explained that the account was automatically upgraded to a developer plan due to usage exceeding free tier limits, processed a refund as a courtesy, and reverted the account back to the free plan.', 'help with a payment issue where their credit card payment was unsuccessful due to insufficient funds, which led to a complex billing situation involving refund processing and payment timing coordination.', 'resolve duplicate billing charges for the same account. The user was being charged twice for identical services across two separate organizations in different regions, and requested a refund for one of the duplicate charges.']"
49,Follow up on pending LangChain support request status,"Users
submitted multiple follow-up requests to check on the status of their previous
LangChain/LangSmith support inquiries, with most lacking clear records or
details about their original technical issues. The support team repeatedly
requested clarification and additional information to locate and address the
initial support requests, with one case involving a security vulnerability
disclosure follow-up.",8,8,,"['provide a follow-up on a pending response to a previous inquiry, but the support team has no record of the original request and is asking for clarification on what the initial inquiry was about.', 'provide a follow-up on a previous email they sent, asking if it was received and if there are any updates available.', 'provide a follow-up on an email that was sent two days ago. The user is asking for confirmation that the email was received.']"
50,Resolve LangSmith platform deployment and configuration infrastructure issues,"Users encountered various deployment, configuration, and infrastructure-related issues with LangSmith platform services, including missing node metrics in LangGraph Platform, Redis configuration challenges during version upgrades, stuck migration jobs, and dashboard display problems. The support requests primarily focused on resolving LangSmith deployment bugs, configuring environment variables for different service versions, troubleshooting authentication and setup issues, and addressing platform-level technical problems that prevented proper functionality.",51,51,,"['help with a LangSmith SDK issue where structured output logging is not working properly in JavaScript, unlike the expected behavior they experienced in Python where the schema appears prefilled in the playground interface.', 'help with a bug in the LangSmith SDK where deleting the default project prevents creating new projects due to a ""No projects found to resolve tenant"" error, and they provided both the issue details and a workaround they discovered in the code.', 'help with LangSmith SDK tracing integration, specifically resolving issues with creating runs via API calls and learning how to create new projects and specify project parameters in API requests.']"
51,Coordinate LangChain support meeting scheduling and screen sharing logistics,"Users requested assistance with scheduling, rescheduling, and coordinating screen sharing sessions and support meetings to resolve technical issues. The support requests focused on meeting logistics including availability changes, platform transitions, participant management, and session planning rather than specific LangChain component troubleshooting.",10,10,,"['provide screen sharing support to help resolve an ongoing technical issue that they describe as ""odd"" and persistent. The user scheduled a meeting to troubleshoot the problem collaboratively with the support team.', 'reschedule a meeting due to the unavailability of a lead developer from the bank side who has a personal emergency situation to handle.', 'cancel a scheduled sync meeting due to their absence and lack of specific topics to discuss.']"
52,Analyze and categorize LangChain support ticket conversation types,"Users requested assistance with analyzing and categorizing various support ticket conversations to determine the specific type of LangChain/LangSmith support request being made, though many of the provided conversations contained incomplete information, automated responses, or non-technical inquiries. The requests focused on understanding how to properly classify support interactions according to the LangChain ecosystem framework, including distinguishing between technical issues, spam, and legitimate support needs.",38,38,,"['provide a comprehensive analysis of the conversation and categorize the support interaction according to the provided framework. The conversation itself involves a license key update notification for a self-hosted instance and planning for version upgrade without service disruption.', 'categorize a support conversation where the company proactively notified a customer about a production database scaling issue that caused trace ingestion outages and 403 errors in their service. This falls under LangSmith Support - Observability category as it relates to trace analysis infrastructure problems.', 'analyze a security compliance conversation about API key management requirements and determine what type of support request it represents. This appears to be a security and compliance matter related to API key rotation policies and InfoSec standards rather than a direct technical support request for the platform itself.']"
53,Handle unsolicited business inquiries and spam communications,"Support staff received various unsolicited business inquiries including investment proposals, marketing collaborations, SEO services, and unrelated commercial offers that were appropriately declined as spam. These interactions involved external parties attempting to engage the company for non-technical purposes unrelated to LangChain or LangSmith platform support.",23,23,,"['categorize a support conversation, but the conversation provided is actually a notification email about updated terms and policies from a financial services company, not a support request related to any of the specified categories.', ""categorize and analyze a support conversation between an AI assistant and a user. The conversation involves an unsolicited business offer from a petroleum company, which the AI assistant appropriately declined as spam/non-technical inquiry since it's unrelated to LangChain services."", 'categorize a support interaction, but the conversation itself shows an external company reaching out with an unsolicited promotional offer for an affiliate marketing partnership, which was declined by the team.']"
54,Handle security vulnerability reports and bug bounty program inquiries,"Users submitted multiple security vulnerability reports and inquiries about bug bounty programs, reporting issues like email configuration problems, CORS misconfigurations, SSL/TLS issues, and rate limiting vulnerabilities on LangChain's domains and infrastructure. The support team consistently responded that most reported issues were either already known, not eligible for bug bounty rewards, or directed users to appropriate security disclosure channels and contact information.",24,24,,"['set up a free security program for a repository on a bug bounty platform. This is a security-related outreach offering services to help identify vulnerabilities through a community of security researchers.', 'provide a reward or payment for reporting security vulnerabilities (HSTS and SSL/TLS issues) on the company website, despite being told these reports are not eligible for the bug bounty program.', 'inquire about bug bounty rewards for reporting security vulnerabilities they discovered on the website, and to understand which domains and repositories are eligible for the bug bounty program.']"
55,Resolve LangSmith tracing system functionality and access issues,"Users encountered various technical issues with LangSmith tracing functionality, including deployment naming conflicts, inability to access or view traces in the dashboard, missing traces in production environments, and problems with trace retention and deletion. The support requests focused on troubleshooting tracing system failures, resolving UI access problems, managing trace data lifecycle, and addressing platform-level incidents affecting trace visibility and functionality.",36,36,,"['resolve an issue where increased tracing limits in their account are not being reflected in the API, preventing traces from passing through despite raising both total trace limits and extended trace limits. Additionally, the user inquired about pricing differences between total traces versus extended traces and asked about future integration plans with a specific search service platform.', 'help them understand what happened with their account being disabled due to abnormal tracing usage patterns, specifically a single trace with 78 million runs that was impacting system availability. The user needed assistance identifying which project caused the issue and getting their account re-enabled while resolving the underlying tracing problem.', ""help them understand the cause of the error message they're seeing when trying to access tracing projects and evals in the UI. The issue was resolved when they learned their organization had transitioned to SSO-only authentication and they needed to log in through the SSO provider instead of their previous login method.""]"
56,Increase LangGraph Platform deployment quotas and resolve technical issues,"Users requested deployment quota increases for LangGraph Platform ranging from 1 to 20 deployments to support various business needs including SaaS platforms, staging/production environments, client projects, and development workflows. Additionally, users encountered technical issues including API rate limits on Plus tier plans, DNS connectivity problems, performance discrepancies between environments, and automatic deployment deletions due to inactivity.",32,32,,"['increase the deployment quota for the platform from a single deployment to multiple deployments to support both production and development environments, and to provide information about potential costs and implications of additional deployments.', 'increase their deployment limit on the platform from 5 to accommodate additional agents for data preparation, and they also requested a feature to have deployment-specific API keys to separate stage and production environments.', 'understand deployment options and scaling plans for a client project that anticipates more than 100 concurrent users, which would exceed the current autoscaling limits of the cloud offering. The user specifically asked about alternative deployment options and associated costs for high-concurrency use cases.']"
57,Resolve LangGraph dependency conflicts and package compatibility issues,"Users experienced various dependency conflicts and compatibility issues when working with LangGraph development environments and deployments, including problems with package version mismatches, missing dependencies, and import errors affecting both local development and platform deployments. The issues were typically resolved by updating dependency versions, fixing configuration files, or upgrading LangGraph and LangChain packages to maintain compatibility across the ecosystem.",25,25,,"['help with a ModuleNotFoundError when trying to import ToolNode from langgraph.prebuilt in LangGraph version 0.3.4, which was preventing them from building their LLM agent. The issue was resolved by creating a new virtual environment and reinstalling langgraph.', 'add `.langgraph_api` to the `.gitignore` file in template projects, which is a development configuration improvement for LangGraph OSS Python projects.', ""help resolve an ImportError in the langgraph package where 'CONFIG_KEY_THREAD_ID' cannot be imported from 'langgraph.constants', which is blocking their software releases. The support team provided a fix by releasing an updated version that maintains backward compatibility with older langgraph versions.""]"
58,Resolve LangGraph Docker build and configuration deployment issues,"Users experienced various Docker configuration and build issues when deploying LangGraph applications, including problems with certificate paths, missing dependencies, build tools, environment variables, and package installation failures. These technical issues required troubleshooting Docker image builds, resolving dependency conflicts, updating package versions, and configuring proper build environments for successful LangGraph platform deployments.",15,15,,"['help with a Docker container configuration issue where a certificate location variable needs to be removed when running scripts locally on Mac due to different file path requirements between containerized and local environments.', 'help with a deployment issue on the platform where their main branch fails to create a Docker image, while other branches deploy successfully. The support team identified the root cause as an incorrect graph definition and package installation issues in the pyproject.toml configuration.', 'help with a Docker deployment failure on the LangGraph platform where their agent template deployment failed after 10 minutes with no visible logs, which was ultimately resolved by updating the minimum langchain-core version requirement to 0.3.64.']"
59,Resolve LangSmith Playground tool calling and UI functionality issues,"Users experienced various technical issues with LangSmith Playground functionality, including tool calling problems where models didn't follow system prompts properly, structured output generation failures, and UI bugs affecting prompt iteration and testing workflows. Support requests covered tool call formatting inconsistencies, disabled structured output buttons, template format configuration needs, and rendering issues that impacted the playground's core testing and development capabilities.",30,30,,"['help them understand how to prevent LangSmith from interpreting curly braces `{}` as variables in prompts when using a proprietary language where those brackets have specific meaning, which was preventing them from running prompts in the playground over their dataset.', 'help them understand how to effectively set up and iterate on auto evaluators in the playground, specifically wanting to use few-shot examples with saved prompts and have evaluators automatically pick up new prompt versions. The support agent acknowledged current limitations and provided workarounds while mentioning upcoming UI improvements for evaluator configuration.', 'help them with a bug where modifying the model configuration erases tools without warning, and they also reported issues with prompt settings being cleared when switching between chat and instruct modes.']"
60,Manage LangSmith organization deletion and configuration requests,"These requests involved managing LangSmith organization configurations, where users asked for help with deleting duplicate, test, empty, or accidentally created organizations from their accounts. The support team successfully processed these administrative requests by removing unwanted organizations, adjusting deployment quotas, resolving permissions issues, and providing API instructions for organization renaming.",23,23,,"['create a new team in Teams.', 'rename an organization in their account because they accidentally created a duplicate organization with the same name, which was causing confusion. The support team provided instructions on how to update the organization name using the API since this functionality is not available in the UI.', 'delete an organization that was created by mistake and had no users or projects yet. The support team successfully processed and completed the organization deletion request.']"
61,"Resolve LangSmith LLM-as-judge evaluator
configuration and workflow issues","Users requested
guidance on configuring and troubleshooting LLM-as-judge evaluators in
LangSmith, including issues with async evaluator integration, variable mapping
errors, automation rule chaining, and UI display problems. They also sought
best practices for offline evaluation workflows, evaluating existing dataset
outputs, and incorporating human feedback alongside automated LLM-based scoring
systems.",16,16,,"[""help them with a UI issue in LangSmith where sorting experiment results by judge score doesn't work properly when text search filters are applied, causing results to appear out of order."", 'use LangChain off-the-shelf evaluators (specifically ""cot_qa"", ""embedding_distance"", and ""string_distance"") with a LangGraph workflow, and later asked about LangSmith evaluators for validating LLM prompt rephrasing.', 'help them with a bug in the evaluation report display for LLM-as-a-judge in LangSmith, where evaluation scores are not displaying in the evaluation report interface despite being logged in traces, which is impacting their ability to efficiently evaluate and improve their system prompts.']"
62,Resolve LangSmith evaluation scoring and feedback system issues,"Users experienced various issues with LangSmith's evaluation scoring and feedback systems, including inconsistent score determination in few-shot search, missing evaluation scores in experiment displays, and problems with custom evaluator configurations. Support requests focused on troubleshooting evaluation result visibility, understanding feedback data retrieval methods, configuring evaluator templates, and resolving UI display issues for evaluation scores and reasoning.",22,22,,"['provide information about the availability of the aevaluate function in the TypeScript SDK, and specifically how to get an experiment ID back immediately after calling evaluate without waiting for the entire experiment to complete so their UI can share a link to the running experiment.', ""help with a custom evaluator issue in the dashboard where feedback scores were randomly displaying as 'No Feedback' in the experiment comparison view despite correct aggregated scores, and additionally asked about cost tracking for different model providers."", 'help with configuring template variables in evaluator prompts, specifically being unable to access the actual output variable in their evaluation setup. The issue was resolved when the support team identified it was caused by a bug affecting older evaluators and recommended creating a new evaluator rule as a workaround.']"
63,Debug LangChain Python library bugs and integration issues,"Users reported various bugs and integration issues within the LangChain Python library ecosystem, including problems with structured output returning None instead of exceptions, Redis cache serialization failures, memory leaks in tracers, and compatibility issues between different components. Support requests also covered configuration problems with model integrations (Claude, Gemini), performance issues like timeouts and latency, and specific technical questions about streaming, parallel processing, and component interactions.",36,36,,"['provide information about cache control functionality in the Python library after updating to version 0.10.30.', 'help with a technical issue involving the integration of a specific language model (Claude 4) with a chat interface component in the LangChain Python library, which was causing tool invocation errors that were later resolved by upgrading library versions, followed by additional test failures related to stream handling that required polyfill adjustments.', 'remove the response limit on the Claude 3.5 Haiku model on the chat platform, as it truncates lengthy code responses and stops providing complete output for complex queries.']"
64,Resolve LangSmith SDK integration and platform functionality issues,"Users experienced various technical issues with LangSmith SDK integration, API connectivity, and platform functionality including 500 server errors, authentication problems, certificate expiration, auto-deployment failures, and tracing data not appearing in dashboards. The support requests involved troubleshooting SDK configuration, API key validation, React dashboard errors, structured output tracing issues, OAuth SSO setup problems, and data recovery for disappeared prompts.",28,28,,"['help them with their LangSmith access issue, as they are unable to log into the platform and keep encountering error messages. The support team is troubleshooting by suggesting they try accessing LangSmith through an incognito browser window to resolve the authentication problem.', 'help them with a React error #31 that was occurring in their LangSmith dashboard, where objects with keys were being passed incorrectly as React children instead of being properly rendered, which was causing the application to break for their customer account.', 'help with their LangChain development environment setup or configuration issues.']"
65,Assist with LangGraph platform self-hosted deployment licensing and setup,"Users requested assistance with self-hosted and on-premises LangGraph platform deployments, including migration guidance, license key provisioning, trial access, and setup of development/production environments. Support requests focused on understanding enterprise licensing requirements, obtaining activation keys for proof-of-concept deployments, and configuring self-hosted dataplane infrastructure.",24,24,,"['provide additional deployments on the platform and obtain a license key for self-hosting on cloud infrastructure, after experiencing production deployment failures that required rollback to a different system.', 'explore the platform and experience the tools. The support team clarified that no approval is needed and directed the user to the free plan registration for the platform.', 'help with a self-hosted deployment setup for a product, including infrastructure decisions about database hosting options and obtaining the necessary license keys to begin the deployment process.']"
66,Analyze deleted LangChain support conversation content,"Support requests involved attempting to analyze and categorize various LangChain/LangSmith conversations where the actual message content had been deleted or was no longer accessible. The requests specifically focused on determining the nature of technical support needs from conversations that were missing their substantive content, making it impossible to identify the specific LangChain ecosystem components or issues involved.",18,18,,"[""answer the question about what the user's overall LangChain/LangSmith support request is. However, the conversation content is not available as all messages were deleted, making it impossible to determine the specific support request."", 'provide a summary of the conversation, but the conversation content was deleted so no specific support request can be determined.', 'provide a response to a conversation that was deleted. The conversation appears to be about a Slack thread that is no longer available.']"
67,Optimize LangSmith tracing performance and scalability for high-volume production environments,"Users encountered various performance, scalability, and usage tracking challenges with LangSmith's tracing and observability infrastructure. They required assistance with optimizing high-volume trace ingestion, resolving token count discrepancies, managing concurrent processing limits, and understanding pricing model implications for large-scale deployments.",22,22,,"['provide clarification on how latency metrics (P50 and P99) are calculated in the thread view for tracing, specifically asking about the methodology behind these percentile calculations.', 'help with performance issues when creating feedback in LangSmith at scale, specifically that the create_feedback API calls were taking too long when running large experiments with hundreds to thousands of examples across multiple machines, and the solution involved using the trace_id parameter to enable batching for better performance.', 'investigate and resolve slow loading performance issues with the Thread tab in their tracing project, specifically when using full document Q&A functionality rather than chunk-based RAG.']"
68,Debug LangChain and LangSmith AI model provider integration issues,"Users experienced various technical integration issues when connecting different AI model providers (OpenAI, Anthropic, Azure OpenAI) with LangChain OSS libraries and LangSmith platform services. These requests involved debugging SDK configuration problems, resolving model compatibility errors, fixing metadata visibility issues, and troubleshooting API connection failures across both Python and JavaScript implementations.",31,31,,"['help them with the LangSmith Playground integration with Azure OpenAI API, specifically resolving configuration issues with API keys, instance names, and deployment settings that were preventing the Playground from working correctly.', 'provide guidance on alternatives to OpenAIEmbeddings for using locally deployed models, as they cannot access remote services and need local model integration options within the langchain library ecosystem.', 'help them check which service tier their ChatOpenAI calls are utilizing, as the service_tier information was not appearing in langchain response metadata despite being set according to documentation. The support team identified this as a missing feature and implemented a fix to propagate the returned service_tier value to the response.']"
69,Analyze and categorize diverse LangChain ecosystem support conversations,"Users requested assistance with analyzing and categorizing various LangChain/LangSmith support conversations to understand the nature of specific technical requests. The support interactions covered diverse issues including LangGraph platform deployment access, Windows compatibility problems, API rate limiting during RAG tutorial setup, and SSO authentication configuration for user access control.",36,36,,"['help them understand the nature of the support request in the conversation. The conversation shows a billing inquiry about a payment request that was ultimately confirmed as already processed through a payment platform.', 'provide a quick response, but no specific technical issue or support need was articulated beyond requesting prompt assistance.', ""provide information about the user's overall support request from the preceding conversation.""]"
70,Enhance LangSmith evaluation features and provide workflow guidance,"Users requested various enhancements and guidance for LangSmith's evaluation system, including customizable experiment naming, dataset filtering capabilities, aggregated metrics for multi-label classification, and access to advanced features like LLM-as-Judge alignment tools. They also sought best practices for structuring evaluation workflows, querying experiments via JavaScript API, and implementing dataset-level precision/recall metrics through the web interface rather than SDK.",21,21,,"['provide preliminary documentation and details about an upcoming open source evaluation package that was discussed in a previous meeting. The support team responded by sharing two new evaluation repositories containing commonly used evaluation tools including unordered match and trajectory evaluation methods.', 'provide support for running evaluations using batch endpoints from inference providers to avoid rate limiting issues, particularly for larger ongoing evaluation jobs like daily production data processing or hyperparameter searches.', 'add a feature that allows selecting specific dataset splits when adding items to datasets from the annotation queue and tracing project rules. The user explained this would enable chaining online evaluators to automatically categorize and organize runs into different dataset splits based on classification results.']"
71,Resolve LangSmith multimodal PDF and file attachment processing issues,"Users needed help with handling PDF files and multimodal content (images, documents) in LangSmith evaluations, experiments, and playground features. They encountered issues with PDF attachment display, multimodal dataset creation, file input processing for various models, and SDK integration for vision pipelines with base64-encoded images.",12,12,,"['help with evaluating prompts that use PDF documents as inputs in LangSmith, specifically seeking a way to run evaluations without manually extracting and pasting PDF text content into input fields.', ""help them configure prompt templates for multimodal evaluations in the playground, specifically how to include dynamic image attachments from dataset examples when running experiments. After troubleshooting revealed that attachment placeholders weren't working in the playground interface, they ultimately resolved their needs by using the SDK instead."", 'provide information about attaching files when interacting with an agent, specifically looking for resources and documentation on using file attachments. The support team provided documentation links for uploading binary files as attachments to traces and dataset examples in the platform.']"
72,Process LangSmith account and organization deletion through DSAR requests,"Users submitted data subject access requests (DSAR) to delete their LangSmith organizations and accounts, following the platform's privacy compliance process. The support team processed these deletion requests by providing confirmation forms, verifying user intent, and completing the removal of data from multiple systems and databases.",27,27,,"['help them with their data deletion request for their account. The user submitted a formal data subject access request (DSAR) to have their account and associated data permanently deleted from the platform, which was successfully processed by the support team.', 'delete their organization account and all associated data through a data subject access rights (DSAR) request. The support team responded by asking for confirmation before proceeding with the account deletion.', ""delete a duplicate account that was accidentally created when logging in with a new browser, specifically requesting deletion of the account not associated with their organization. The support agent directed them to fill out a data subject access request form since there's no current UI method for account deletion.""]"
73,Guide LangSmith dataset and experiment organization best practices,"Users requested comprehensive guidance on LangSmith dataset and experiment management best practices, including organization strategies for release builds, synchronization between local repositories and LangSmith Cloud, and optimal approaches for updating examples while preserving experimental context. The support requests focused on dataset structuring decisions (splits vs metadata), collaborative development workflows, resource tagging operations, and programmatic retrieval of recent experiments through the Python SDK.",8,8,,"[""provide a comprehensive summary of the key points discussed in the conversation about LangSmith dataset and experiment organization for release builds. The user wants help understanding best practices for organizing test results and experiments across different release versions using LangSmith's dataset and experiment features."", 'provide information about the current functionality and future development plans for the `groupby` feature in LangChain Python, specifically asking about support for multiple metadata keys and additional aggregation metrics beyond the default mean calculation.', ""understand the best practices for synchronizing evaluation datasets between their local code repository (stored as CSV files) and LangSmith Cloud, while maintaining the ability to track their application's performance over time in LangSmith without duplicating dataset storage.""]"
74,Configure LangGraph Platform self-hosted production deployments and pricing,"Users requested comprehensive support for configuring and optimizing LangGraph Platform deployments in self-hosted production environments, including BYOC/BYOK setups, Helm chart configurations, SSL certificates, authentication, and containerization strategies. They also sought clarification on pricing models for self-hosted deployments, particularly regarding node execution costs and licensing for standalone container deployments versus cloud platform usage.",17,17,,"['provide technical support for LangGraph Platform thread execution control, specifically regarding immediate thread termination, state updates during execution, cancellation signal processing, and scalability considerations for self-hosted Docker deployments including database sharing and load balancing across multiple server instances.', 'provide information about when LangGraph will be supported on LangSmith Self-hosted for BYOC (Bring Your Own Cloud) deployments, and whether BYOC will always require a SaaS control plane.', 'provide information about configuring a private ALB (Application Load Balancer) instead of a public one when setting up LangGraph in BYOC (Bring Your Own Cloud) mode for security reasons.']"
75,Resolve LangGraph platform streaming configuration and deployment execution issues,"Users sought assistance with LangGraph platform streaming functionality, including how to stream responses directly to clients, control streaming behavior for specific nodes, customize streaming metadata, and configure token-by-token streaming for final responses. They also requested help with graph deployment and execution issues such as output format discrepancies between SDK methods, managing interrupted threads and user feedback resumption, and understanding platform features like persistence, billing limitations, and cross-thread storage reliability.",17,17,,"[""clarify the 1M nodes executed limitation in the platform, specifically asking about how nodes are counted in graph execution, where to check usage/balance, and whether the 1M limit is per year or total and how it's tracked across accounts or API keys."", ""provide guidance on how to programmatically supply user feedback to resume execution of an interrupted node in a deployed graph using the client, rather than through the UI. The support team provided code examples showing how to use the Command object with the resume parameter via the client's runs.wait method."", 'help them understand the issue with retrieving output format from the SDK. The user is experiencing a discrepancy between the output format they get when using ainvoke() versus get() calls when working with graphs on the cloud platform, where the SDK returns the full state instead of the structured output schema they defined.']"
76,Resolve LangSmith billing disputes from excessive trace usage and retention charges,"Users encountered unexpected high charges in LangSmith due to excessive trace generation from system bugs, unintended extended data retention activation, runaway evaluators, and other technical issues that caused usage to spike far beyond intended levels. Support teams consistently provided billing credits and refunds to resolve these charges caused by platform bugs, configuration issues, or unexpected automatic feature enablement.",27,27,,"['investigate and explain an unexpected $330 billing charge on their account related to extended data retention settings, and to request a possible refund. The support agent successfully processed a one-time courtesy refund after determining the charge was likely caused by existing traces being switched to extended data retention unexpectedly.', 'investigate a billing discrepancy for their November-December invoice, which was significantly higher than previous months and inconsistent with their expected usage patterns. The support team identified that the high charges were caused by a large volume of traces flowing into projects with extended data retention, potentially due to error traces from an access problem.', 'help them with a billing issue related to unintended charges for Extended Data Retention Upgrades in LangSmith, requesting refunds for unexpected fees totaling over $300 and guidance on preventing future charges.']"
