example_id,summary,base_cluster_id,base_cluster_name,base_cluster_description
2da60637-f9ac-42ad-955e-bbc78c5e3377,"The customer inquired about obtaining a license key for evaluating a self-hosted dataplane, but was informed that self-hosted deployments require an Enterprise Plan with a minimum annual commitment of $50,000 USD. The support rep outlined the necessary steps to obtain a trial license, including agreement on pricing, providing success criteria, explaining the use case, and acknowledging the 30-day trial term.",68,Configure LangGraph and LangSmith self-hosted AWS deployment infrastructure,"Support representatives helped customers with various LangGraph and LangSmith self-hosted deployment setup and configuration issues, including obtaining license keys, configuring AWS infrastructure components like S3 buckets and permissions, and troubleshooting runtime errors. The requests involved enterprise-level deployments requiring technical guidance on blob storage, database configurations, encryption settings, and resolving deployment-related errors."
2dca5241-4001-4df3-9ccb-3c64d4377675,"A customer inquired about using multiple organizations in a self-hosted Langsmith setup, but the support rep recommended using a single organization with multiple workspaces for easier administration and collaboration.",29,"Manage LangSmith organization
administration and account setup","Customers requested
assistance with managing their LangSmith organizations, including renaming,
transferring ownership, and resolving account setup issues. Support
representatives provided API instructions for organization renaming, processed
billing adjustments, and helped customers organize their LangSmith workspaces
and accounts properly."
2e1a8b3d-1b38-46d7-aacb-8f79ef3eac94,"The customer requested the deletion of an organization with ID cfaf1ea3-16ec-4681-8f1b-516af6774527, submitted via a DSAR form by David Xu, and confirmed the request to delete it.",43,Process LangSmith organization and account deletion requests via DSAR,Customers requested the deletion of their LangSmith organizations and accounts through the standard support process. Support representatives consistently directed customers to submit DSAR (Data Subject Access Request) forms and confirmed completion of deletion requests once submitted.
2e22dce6-d61f-48d6-82db-058b5b17d848,The customer's organization account was re-enabled after being disabled due to multiple failed payments. The customer decided to create a new account with updated payment details and plans to apply for the Startup program for discounted pricing and scalability. The support rep set the current account to expire at the end of the month to prevent further charges.,105,Resolve LangSmith Startup plan account activation and administration issues,"Customers experienced various issues with LangSmith Startup plan administration, including account activation failures, payment method errors, seat limit increases, and plan transfers between organizations. Support representatives resolved these issues by re-adding plans, adjusting seat counts, applying credits, and facilitating organization transfers to ensure proper startup program functionality."
2e69229a-05a3-443a-b5e9-a48c8702b38c,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
2eb7ff68-e0f9-4def-ad8e-94f9c48dcc91,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
2ec1db95-0a54-48d5-8927-ffd209dc2f93,"Semantiks, a customer service technology innovator, is testing the LangGraph Platform and requests an increased deployment quota, clarification on development and production environment practices, and pricing details for deployments. The support rep increases the deployment quota to 10 and consults with a colleague for the remaining requests.",44,Increase LangGraph Platform deployment quota limits,"Customers requested increases to their LangGraph Platform deployment quotas to support multiple environments (dev, staging, production) and enable rapid prototyping workflows. Support representatives consistently approved these quota increases during the beta period at no additional cost and solicited feedback on pricing models and platform features."
2ec819be-d74d-4b9f-9674-55fadfe1e643,"The customer reported an error when logging into Langsmith, which was resolved shortly after without specific intervention. The support rep acknowledged the resolution, noted the steps leading to the issue, and kept the ticket open for monitoring.",63,Resolve LangSmith platform technical issues and UI bugs,"Customers reported various technical issues with LangSmith's platform functionality including UI display problems, SSL errors, tracing irregularities, and API access failures. The support team investigated these issues by requesting debugging information like HAR files and stack traces, deployed fixes for identified problems, and escalated complex issues to engineering teams for resolution."
2eed9e49-f527-4554-9ece-90966eae3e91,"A European customer contacted LangChain to unsubscribe from emails, citing GDPR regulations. The support rep provided a screenshot showing the unsubscribe button and a link to a data deletion form for LangSmith accounts.",92,Process LangSmith account deletion requests through DSAR forms,"Customers requested assistance with LangSmith account deletion through the proper data deletion process and GDPR compliance procedures. Support representatives consistently directed users to submit Data Subject Access Request (DSAR) forms to initiate the account deletion workflow, explaining the process requirements and timeline."
2ef77d54-8bff-4517-b740-d075c49d73d9,"A customer sought assistance in transferring admin access for a LangSmith subscription to a colleague. The support rep guided them through applying the Startup plan to the correct organization ID, resolving issues with plan visibility and payment setup. The customer confirmed successful activation and thanked the support team.",37,Handle LangSmith enterprise sales inquiries and commercial discussions,"Customers
extensively inquired about LangSmith enterprise features, pricing, hosting
options, and commercial arrangements including trials, license purchases, and
sales discussions. Support representatives consistently directed these inquiries
to sales teams while providing basic feature overviews, pricing breakdowns, and
enterprise-specific guidance for self-hosting and deployment configurations."
2ef967ed-c325-4588-a6ff-da3e6c5fa245,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
2f0c4775-5115-4a80-a12d-eea6fbf21fa1,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
2f1f4009-7f83-4618-b7d3-343353cb0c4a,"The customer reported a deployment timeout issue due to the absence of 'pip' in the base Docker image, which is needed for installing a private Python artifact. The support rep explained that 'pip' was removed for security reasons and suggested manually installing it at runtime using 'apt-get install python3-pip' as a workaround. The customer agreed to try this solution temporarily and mentioned plans to explore self-hosting and customizing build arguments to address the issue more effectively.",88,Debug LangGraph Cloud deployment configuration and runtime issues,"Users experienced various technical issues with LangGraph Cloud deployments including configuration problems, environment variable conflicts, missing dependencies, schema validation errors, and deployment failures. Support teams provided debugging assistance, identified root causes like .env file conflicts overriding platform settings, and offered workarounds for issues such as missing pip in Docker images and secret field problems."
2f2632ef-095a-471e-95c5-c7ae230c9798,A customer inquired about filtering incomplete status traces on Langsmith. The support representative advised filtering by the 'pending' status or using a specific query filter.,45,Troubleshoot LangSmith evaluation system and UI functionality issues,"Users experienced problems with LangSmith evaluation functionality, including custom evaluator failures, UI issues when editing feedback values, and difficulties accessing evaluation-related features in the dashboard. Support representatives helped troubleshoot evaluator code errors, addressed UI bugs affecting experiment management and evaluation workflows, and provided workarounds for missing evaluation features while escalating product feedback."
2f2f6496-9273-4669-aaee-17d5438c6f45,"The customer reported an issue with adding a user to their organization due to email validation restrictions. The support rep acknowledged the bug, suggested a temporary workaround using plus addressing, and later confirmed that a fix was deployed to resolve the issue.",101,Resolve LangSmith authentication and email verification problems,"The requests involved authentication and account access issues including failed password resets, problems with receiving confirmation emails, and email address validation errors. Users also requested account-related changes such as email domain updates and appointment rescheduling."
2f5964b1-6be2-4542-8461-8b02bcb62837,"The customer, Chad, inquired about updating environment variables in a deployed LangGraph Cloud Agent, providing deployment and revision IDs. The support representative, Andrew, explained that environment variables can be modified by creating a new revision and provided a link to the relevant documentation.",70,Configure LangGraph platform deployment infrastructure and database settings,"Customers sought technical guidance on configuring LangGraph platform deployment infrastructure including PostgreSQL checkpointers, environment variables, network settings, ingress configuration, and database permissions. Support representatives provided detailed configuration instructions, troubleshooting assistance, and clarifications on deployment architecture options including BYOC mode and AWS container setups."
2f71398f-82c6-4cb2-9cd5-adb8e9e9df99,"A customer is trying to filter runs using a filter that works for examples, but is getting an error. The support rep provides a different filter to try, but it also doesn't work. The support rep acknowledges that there is currently no way to do this for runs and that it is a feature gap that will be addressed in the future.",14,Fix LangSmith evaluation and filtering interface bugs,"Customers reported various UI and functionality bugs within LangSmith's evaluation and filtering systems, including issues with experiment filtering, dataset navigation, evaluator run details display, and pagination behavior. The support team investigated each issue, replicated the problems, and deployed fixes while collaborating with engineering teams to resolve the underlying technical problems."
2fa20173-edb7-4160-ab7c-8d1a71b48bd2,"The customer reported intermittent '429 Too Many Requests' errors for a specific URL in their Langgraph Cloud production deployment. The support representative confirmed the issue occurred briefly on March 24 but has since resolved, explaining it was due to rare rate-limiting by the centralized authentication service and does not impact trace emissions.",0,Troubleshoot LangGraph Cloud and self-hosted infrastructure deployment issues,"Users encountered deployment failures, performance issues, and infrastructure problems with LangGraph Cloud and self-hosted LangGraph services, including HTTP errors, timeouts, DNS outages, CPU usage spikes, and trace leakage between services. Support teams diagnosed and resolved issues related to server configuration, environment variables, shared resources, certificate management, and API integration problems affecting production deployments."
2fa52af3-f523-41f5-a2af-06ec70a7c3dc,"A customer reported a UI bug when uploading a large single-line JSONL dataset, which worked via SDK but not through the UI. The support rep acknowledged the issue, reproduced it with the customer's help, and implemented a fix that is now live.",17,Resolve LangSmith dataset management and SDK integration issues,"Customers encountered various issues when working with LangSmith datasets through both the Python SDK and web UI, including authentication errors, upload limitations, data export challenges, and programmatic access problems. The support team provided solutions ranging from API endpoint recommendations and code snippets to workarounds for UI bugs and guidance on dataset management operations like splitting, querying, and sharing."
2fc2c880-348f-46b7-aa2b-47de35f2babb,"The customer requested invoices for payments made on 03.06.2024 and 03.07.2024 for their company, clare&amp;me. The support representative re-sent the receipts to the organization's admin email, and the customer confirmed receipt.",75,Resolve LangSmith billing invoice delivery and email issues,"Customers reached out to LangSmith support requesting missing or duplicate invoices to be resent to their correct billing email addresses. Support representatives resolved these billing administration issues by updating email addresses, resending invoices, and providing tax documentation clarifications for LangSmith usage charges."
2fe79820-341b-4a06-a4f2-ec111f9dd939,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
30340e66-081c-4174-8f4b-21e9efbb1eb6,"The customer reported an issue with updating the `max_identities` configuration for their organization via API, which resulted in a 500 error. The support rep acknowledged the bug, provided a temporary database query solution, and quickly released a fix in chart 0.9.8, which resolved the issue for the customer after deployment.",86,Resolve self-hosted LangSmith Helm deployment bugs and version issues,"Customers reported various critical issues with self-hosted LangSmith deployments including missing CSP headers, trace viewing errors, authentication problems, API failures, and configuration bugs across multiple Helm chart versions. The support team consistently identified these issues as version-specific bugs and resolved them by releasing updated Helm chart versions with fixes, requiring customers to upgrade their self-hosted deployments."
3034f105-8771-455a-81c4-f6632ced8eae,A customer requested the deletion of their organization account (ID: 121d6f1e-6747-45bc-973b-a61e192b5105) under GDPR by submitting a DSAR form and provided no additional information.,22,Process LangSmith organization account deletion requests via GDPR DSAR forms,"Customers submitted DSAR forms under GDPR to request deletion of their organization accounts and associated data from LangSmith, providing organization IDs and confirming their deletion requests. Support representatives acknowledged receipt of these forms and confirmed completion of the account deletion process for the requesting users."
303aa291-afc4-4444-a2df-22cb3b46f559,"The customer sent a test message, but no issue or resolution was discussed.",99,Handle miscellaneous non-technical messages and redirect minor LangChain inquiries,"Customers sent various test messages, internal communications, and non-technical inquiries including out-of-office notifications, spam messages, and casual conversations that did not involve actual LangChain technical support needs. A few customers made minor technical inquiries about LangChain Agent Chat UI modifications and LangGraph polling updates, but were redirected to appropriate channels or received brief status updates without detailed technical resolution."
3045ddd0-eaa4-4bf5-b84b-fd2663b6eae0,"The customer inquired about filtering or querying LLM outputs to analyze response trends. The support team clarified the available options and identified that the experimental search feature, which could address the issue, was not enabled in the customer's self-hosted deployment. The customer confirmed the feature is on their roadmap for future implementation.",97,Resolve LangSmith LLM-as-Judge evaluator bugs and configuration issues,"Customers reported various issues with LangSmith's LLM-as-Judge evaluation feature, including bugs with reference outputs being ignored, scoring display problems, placeholder mapping errors, and API key/service availability issues. The support team provided fixes, debugging assistance, code examples, and guidance on evaluator configuration, alignment features, and alternative evaluation approaches."
304d0db2-3062-4877-a66c-17ec25a5c691,"The customer clarified that a deployment refers to a single instance of the LangGraph Server, and the support rep confirmed that all LangGraph Platform deployments autoscale horizontally and connect to the same database.",32,Increase LangGraph Platform deployment quota limits,"Customers requested increases to their LangGraph Platform deployment quotas to support multiple environments including development, testing, and production deployments. Support representatives consistently approved these requests, typically increasing quotas from 1 to 5 deployments during the open beta period at no additional cost."
305ef25f-2839-479b-9d9e-4ab66ecf7b1d,The customer reported encountering a 500 error related to exceeding the maximum number of simultaneous queries while logging into LangSmith via Google OAuth.,7,Resolve LangSmith authentication and account access issues,"Customers experienced various LangSmith authentication and account access issues including login problems, organization access restrictions, password reset failures, and SSO/Okta integration difficulties. Support teams resolved these issues through account re-enablement, payment method updates, database user table modifications, and providing alternative login methods or browser troubleshooting steps."
308b7414-5b1c-4605-b4c1-0f9ed709bb84,"A customer inquired about purchasing discounted tickets for a group to attend Interrupt. The service rep confirmed that tickets are transferable and can be purchased individually, allowing the customer to transfer them later.",46,Manage LangSmith workspace member invitations and seat administration,"Customers inquired
about inviting and managing members in their LangSmith workspace organizations,
including questions about user invitations not sending emails, seat capacity
limits, billing impacts, and workspace administration permissions. Support
representatives clarified that LangSmith invites appear in-app without email
notifications, provided seat limit increases as exceptions, assisted with
workspace ownership transfers, and explained how user management affects
subscription costs."
30c0e185-2268-414b-addb-806d837d04b3,"The customer reported random latency spikes in their chain with multiple LLM calls, sometimes taking up to 30 seconds for a task that usually takes 0.5 seconds. The support team suggested investigating transient vs. consistent issues, model/prompt-specific latencies, and correlations with prompt/output length, while recommending parallelization, timeouts, or retries as potential fixes.",118,Optimize LangChain chain performance and workflow parallelization issues,"Customers sought guidance on optimizing LangChain chain performance and workflow design, including issues with latency spikes, parallelization strategies, and streaming implementations. Support representatives provided technical advice on using RunnableParallel, LangGraph alternatives, debugging approaches for performance issues, and solutions for fine-tuned model integration problems."
30c527dc-81f5-4cc9-80c6-68a41cbacab6,"The customer inquired about sharing a single experiment with a third party via the web UI. The support rep clarified that only traces or entire datasets can be shared, and suggested cloning datasets as a workaround, which the customer found satisfactory.",17,Resolve LangSmith dataset management and SDK integration issues,"Customers encountered various issues when working with LangSmith datasets through both the Python SDK and web UI, including authentication errors, upload limitations, data export challenges, and programmatic access problems. The support team provided solutions ranging from API endpoint recommendations and code snippets to workarounds for UI bugs and guidance on dataset management operations like splitting, querying, and sharing."
30d4135f-6c32-4216-82ef-d722508a2a1d,"The customer encountered a database connection error due to incorrect parsing of the database URL, where the `db` value included `?sslmode=require`. The support rep suggested removing `postgresql://` from the URL to resolve the issue.",98,"Resolve LangGraph Platform deployment
infrastructure and database connectivity issues","Users experienced
critical production outages and deployment failures on LangGraph Platform,
including database connectivity issues, deployment stuck states, timeout errors,
and internal application errors. Support teams resolved these issues through
infrastructure fixes, database optimizations, backend pod scaling, and platform
control plane updates."
30d5bf3b-0cb0-4967-b496-05865997bd5f,"The customer reported receiving invoices at an old email address despite updating their account email. The support representative clarified the process, identified a system issue, and updated the billing platform to ensure future invoices are sent to the new email address.",25,Update billing information and invoice details in LangSmith,"Customers requested updates to billing information including addresses, email addresses, VAT numbers, and company names on their LangSmith invoices. Support representatives provided instructions for updating billing details in the LangSmith UI and explained limitations around modifying already-issued invoices versus updating information for future invoices."
30dcd764-e588-4f03-b824-afc6d03c7a81,A customer inquired about support for role assumption or session parameters in the bulk export endpoint. The support team clarified that this feature is not currently supported or planned but mentioned submitting it as a feature request to the product team.,81,Enable and configure LangSmith bulk data export feature,"Customers requested
the activation and configuration of LangSmith's bulk data export feature for
their Plus or Enterprise plan accounts to transfer runs and traces from
production to development environments. Support representatives enabled the
feature, provided API documentation, resolved regional endpoint errors, and
addressed 403 authentication issues to ensure successful data exports."
30ef24ce-07c4-4a8d-a992-edf095561a3e,"A customer inquired about the repercussions of upgrading Langsmith from version 0.8 to 0.9, specifically regarding the preservation of data stored in persistent volumes. The support representative confirmed that all data will persist during the upgrade, as migrations will be run on the database.",20,Resolve LangSmith platform infrastructure and stability issues,"Customers reported various LangSmith infrastructure and platform stability issues including server errors (502, 503), SSL certificate problems, UI unresponsiveness, rate limiting errors, subscription access problems, and dashboard functionality failures. Support representatives addressed these issues through system fixes, account adjustments, version upgrades, and troubleshooting steps to restore normal LangSmith platform operations."
313b6d4a-9517-4327-9d09-d5357b1d301b,The customer inquired about configuring user-specific graph assistants and their scalability. The support rep confirmed the approach is viable and assured that the platform can handle thousands of concurrent assistants by scaling instances as needed.,117,Configure LangGraph multi-agent system architectures and hierarchies,"Customers sought guidance on implementing and configuring multi-agent systems in LangGraph, including questions about agent hierarchy, supervisor architectures, dynamic tool access, and session management. Support representatives provided technical recommendations on graph design patterns, troubleshooting assistance for multi-agent flows, and clarifications on message handling between agents in hierarchical setups."
314de9d8-e1d9-4d59-bc26-9778074d1849,"A customer shared their open-source project, DeepGit, built on LangGraph, which enhances GitHub research through advanced workflows and tools. The LangChain team appreciated the project and agreed to feature it in their community content highlights.",60,Facilitate LangChain community partnerships and collaboration inquiries,"Customers and community members reached out to propose various collaboration opportunities with LangChain, including content partnerships, blog contributions, meetup organization, and business partnerships. LangChain support representatives responded by either facilitating connections with appropriate team members, declining due to current priorities, or providing guidance on community engagement channels."
31519634-3d80-4c38-8acf-b82796d93164,"The customer reported issues with the invite system on a self-hosted cluster running version 0.9.25, including a 500 error and migration errors during an upgrade to version 0.9.30. The support team suggested upgrading to version 0.9.32, which resolved the invite issue. The customer also raised concerns about the invite system and requested LDAP integration, to which the support team mentioned SCIM is on the roadmap. The issue was ultimately resolved, and the customer confirmed invites were working.",86,Resolve self-hosted LangSmith Helm deployment bugs and version issues,"Customers reported various critical issues with self-hosted LangSmith deployments including missing CSP headers, trace viewing errors, authentication problems, API failures, and configuration bugs across multiple Helm chart versions. The support team consistently identified these issues as version-specific bugs and resolved them by releasing updated Helm chart versions with fixes, requiring customers to upgrade their self-hosted deployments."
316f36be-6106-4921-b847-e7920c46fb1f,"The customer sought guidance on using the LangChain MCP adapter with LangGraph agents, reporting issues with server processes and context management. The support team suggested using context managers and SSE transport mode, which resolved the customer's issues. Later, the customer encountered a breaking change in Anthropic, prompting the support team to release updates with pinned versions and clarify dependency management on the LangGraph platform.",23,Resolve LangChain OSS integration and compatibility issues,"Customers encountered various integration challenges when using LangChain OSS components with different model providers, SDK features, and third-party services, requiring technical guidance and code examples. Support representatives provided implementation assistance, feature updates, documentation improvements, and workarounds to resolve compatibility issues across the LangChain ecosystem."
3177b725-7e24-45d4-9af4-0c228c458b33,"The customer reported an issue with a trace hanging, providing two links for reference. The support team confirmed that one link was inaccessible to them, while the other loaded slowly but did load.",30,Resolve LangSmith tracing visibility and infrastructure issues,"Users experienced various technical issues with LangSmith tracing functionality, including missing traces, broken trace visibility, split traces, hanging traces, service unavailability errors, and integration problems with tools like Vercel AI SDK and AISDKExporter. The support team resolved these issues through bug fixes, configuration changes, infrastructure improvements, and troubleshooting steps like enabling debug logging and updating environment variables."
31cde029-7814-4369-a304-1c9c0e602c32,"The customer reported an issue with their Langsmith account showing incorrect trace limits despite an upgrade. After investigating and upgrading the SDK, the support team identified a bug in the older SDK version causing the issue and suggested temporarily increasing the limit until it resets correctly next month.",109,Resolve LangSmith trace limit configuration and billing issues,"Customers
experienced various issues with LangSmith trace limits, including exceeding
configured monthly limits, receiving incorrect limit warnings, and encountering
billing problems related to trace usage. Support representatives resolved these
issues by adjusting account configurations, explaining pricing models,
processing refunds, and providing guidance on managing trace quotas and
retention settings."
31ce7ae5-abd8-4892-95a8-c5b7d89c593f,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
31d40962-e5cc-4ceb-aa7e-0f7ad3057dd1,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
31e07170-43d8-458b-8d63-9c3b66359f54,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
31eaf192-1d08-421a-b4ab-97951e73d05a,"The customer asked about reverting to a previous dataset version, and the support rep explained that while there isn't built-in functionality for reverting, the customer can select a version, download it, and create a new dataset by uploading the file.",122,Enhance LangSmith dataset management and filtering capabilities,"Customers experienced limitations and requested enhancements for LangSmith dataset management functionality, including filtering capabilities, metadata handling, versioning, and organizational features. Support representatives provided workarounds for current limitations while acknowledging feature gaps in areas like nested metadata filtering, dataset-level permissions, audit trails, and cross-project accessibility."
31ed9145-5320-4be4-a687-7d9b971a246c,"The customer inquired about data loss during a new deployment and requested manual migration for critical data. The support rep confirmed the data loss, outlined a migration plan, and successfully performed a dry run migration. After scheduling and rescheduling the final migration, the migration was completed, and the customer was instructed to switch traffic to the new deployment's URL.",12,Perform manual LangGraph platform deployment migrations with data preservation,"Customers requested manual migrations of their LangGraph platform deployments to new infrastructure while preserving all data including threads, assistants, traces, datasets, and experiments. Support representatives guided customers through the migration process, performed dry runs for validation, coordinated scheduled downtimes, and ensured successful data transfer to new deployments with updated configurations."
32027b71-da9f-42cd-b3ad-03cadfeed7a3,A customer requested an increase in deployment limit for their organization (6b923e1d-6524-4123-9311-2bf060f44d4c) and the service rep increased the limit to 5 deployments. The customer will provide feedback on LangGraph and LangGraph Platform once they have gathered their thoughts.,79,Increase LangGraph Platform deployment quota limits,"Customers requested increases to their LangGraph Platform deployment quotas to support multiple environments like staging, development, and production. Support representatives fulfilled these requests by upgrading deployment limits from 1 to typically 5 deployments and solicited feedback on the platform."
3219ab87-1d82-46c0-8de8-57fe5fbb13c8,"The customer from AllThingsDev invited the recipient to showcase their AI agents on their AI Agent Marketplace, highlighting its benefits for connecting innovators with developers and businesses. They proposed scheduling a call to discuss the opportunity further and provided a link for booking a demo.",57,Handle partnership inquiries and business development collaboration requests,"Business development professionals, CEOs, and entrepreneurs contacted LangChain to discuss partnership opportunities, collaboration proposals, and strategic alliances for their AI-related products and services. Customers also requested meetings to explore business relationships, showcase their platforms, seek referrals for development work, and discuss potential integrations with LangChain's ecosystem."
321e3013-bede-424f-89e0-47f6ea4bdbf8,"El cliente recibió un documento de SESAME HR para firmar a través de PandaDoc, una plataforma para gestionar documentos electrónicamente.",112,Remove misdirected SESAME HR document signing requests,"The customers received repeated notifications about HR documents from SESAME HR requiring electronic signatures through PandaDoc, an electronic document management platform. These requests were unrelated to LangChain support and appeared to be misdirected HR correspondence sent to LangChain support channels."
321f2450-5f9a-47e5-bdb0-bc1ffeb7346d,"El cliente recibió un documento de SESAME HR para firmar a través de PandaDoc, una plataforma para gestionar documentos electrónicamente.",112,Remove misdirected SESAME HR document signing requests,"The customers received repeated notifications about HR documents from SESAME HR requiring electronic signatures through PandaDoc, an electronic document management platform. These requests were unrelated to LangChain support and appeared to be misdirected HR correspondence sent to LangChain support channels."
321f4cf9-d5eb-4e84-8b90-9d07cead2f14,,1,Process empty LangChain support request cluster,"No specific LangChain or LangSmith support requests were provided in the input, as the answers section appears to be empty. Without actual support tickets to analyze, it's not possible to identify technical issues, component-specific problems, or user needs related to the LangChain ecosystem."
322093a7-5370-45fb-a43e-3b4c49f0f79d,"The customer sought assistance with setting an Authorization header in LangGraph Studio, which was resolved by using the 'Add custom headers' option. They then encountered deployment issues with a self-hosted LangGraph API server, including errors related to custom authentication and licensing. The support rep clarified that custom auth requires an Enterprise plan for self-hosted deployments, and the customer requested cost details for upgrading to this plan, which were referred to another team member for further discussion.",28,Provide LangGraph platform information and sales guidance,"Users inquired about various aspects of LangGraph platform information, including licensing options, pricing models, deployment configurations, authentication features, beta access, and enterprise plans. Support representatives provided documentation, clarified product offerings, facilitated sales connections, and addressed account-related issues for customers seeking to understand or implement LangGraph solutions."
3227b743-7de1-4c00-a056-20d5d9db86e4,The customer reported an 'Error: Service Unavailable' issue while revising and redeploying their OpenAI key but later confirmed the issue was resolved without requiring further assistance.,59,"Resolve third-party LLM provider
integration issues across LangChain ecosystem","Customers
encountered various integration issues with third-party LLM providers
(particularly OpenAI, Azure OpenAI, and Google Vertex AI/Gemini) in the
LangChain ecosystem, including incorrect model tracing, incomplete responses,
API connection problems, and compatibility errors. Support representatives
provided fixes, workarounds, and guidance for resolving these provider-specific
integration challenges across LangSmith tracing, LangChain OSS libraries, and
playground functionality."
3234af8c-b2fa-4601-bf71-dbe1b0537c7f,"A customer inquired about using LangSmith with PHP and reported an issue joining the Slack community. The support rep suggested generating a PHP client using Swagger Codegen, sent a direct Slack invite, and the customer later confirmed joining the community and receiving guidance.",53,Resolve LangChain Slack community access and invitation issues,"Customers encountered technical issues accessing LangChain's Slack community, including expired invite links, form errors, and incorrect email addresses preventing successful registration. Support representatives resolved these problems by manually sending direct invites, fixing form issues, and correcting typos to enable community access."
32597349-f312-477d-b91c-ecc03c0a25f3,"Gary reported being overcharged for a service he did not use and requested a refund, threatening a dispute if not resolved promptly. Crystal promptly refunded $48.81, and Gary expressed gratitude for the quick resolution.",114,Process LangSmith billing refunds and credit adjustments,"Customers requested refunds for various LangSmith billing issues including unused services, duplicate charges, unexpected high invoices due to spend limit problems, and expired or unused credits. Support representatives processed refunds ranging from small amounts to thousands of dollars, extended credit expiration dates, and provided guidance on preventing future billing issues."
326effa5-d035-4181-9ed1-1e1c160e897d,"A customer requested the deletion of their organization account under GDPR, and the support representative confirmed the request was completed.",22,Process LangSmith organization account deletion requests via GDPR DSAR forms,"Customers submitted DSAR forms under GDPR to request deletion of their organization accounts and associated data from LangSmith, providing organization IDs and confirming their deletion requests. Support representatives acknowledged receipt of these forms and confirmed completion of the account deletion process for the requesting users."
32703f26-dc36-44e6-a29b-bc377b9037d4,"The customer reported multiple issues with their production deployment, including application shutdowns, backend request failures, unexplained running states in tracing, and frequent lock timeout errors. The support team identified potential causes such as scaling events and large payloads to OpenAI, and continued the discussion in Slack to explore solutions, including setting an environment variable to improve performance.",59,"Resolve third-party LLM provider
integration issues across LangChain ecosystem","Customers
encountered various integration issues with third-party LLM providers
(particularly OpenAI, Azure OpenAI, and Google Vertex AI/Gemini) in the
LangChain ecosystem, including incorrect model tracing, incomplete responses,
API connection problems, and compatibility errors. Support representatives
provided fixes, workarounds, and guidance for resolving these provider-specific
integration challenges across LangSmith tracing, LangChain OSS libraries, and
playground functionality."
32ae5ae7-a949-4921-b7d9-12b62b247ffd,"The customer was trying to populate custom metadata in LangGraph Streaming messages and discovered that the order of method calls on `BaseChatModel` affected whether metadata was included. The support team confirmed this as a known bug, suggested swapping the method order as a workaround, and provided related GitHub issues for tracking.",96,Debug LangGraph agent implementation and execution issues,"Users sought assistance with various technical challenges in LangGraph agent implementations, including infinite loops in agent execution, state management issues, streaming duplicate content, and configuration problems with multi-agent setups. Support requests encompassed debugging agent behavior, optimizing context management for ReAct agents, resolving state variable initialization problems, and troubleshooting integration issues between LangGraph Studio and LangSmith tracing."
32c49999-f2ee-4b47-aa4f-f947cfaf9eca,"The customer faced issues integrating TailwindCSS and TypeScript components in a Python-based LangGraph project. The support team clarified that a Node.js setup with `package.json` and `tailwindcss` is required for bundling UI components. After creating a basic Node.js project and including necessary components, the customer resolved the issue and suggested adding a 'hello world' example to the documentation.",26,Resolve LangGraph Platform deployment configuration and build issues,"Customers reported various deployment and configuration issues with LangGraph Platform including build failures, missing dependencies, environment variable limitations, and architecture mismatches that prevented successful deployment despite local functionality. Support representatives provided solutions involving langgraph.json configuration updates, dependency management fixes, version upgrades, and workarounds for platform-specific limitations."
32ce76cf-cb64-448c-9e8d-4ae1d7c71ec6,"The customer submitted the 'Security Measures' section of the LangSmith Platform assessment and provided a link to launch the assessment, noting that it is accessible to anyone with the link.",48,Provide LangSmith security compliance documentation and assessments,"Customers requested LangSmith security compliance documentation and assessments, including SOC 2 reports, GDPR compliance information, ISO 27001 certification, and BAA reports for vendor evaluation processes. Multiple customers also participated in formal security assessment workflows for the LangSmith Platform, completing various sections and progressing through review stages with privacy and information security teams."
